# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 04:35:25,Class A,211493380,54.693158,8.576413,Under way sailing,0.0,0.0,251.0,71.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 04:52:26,Class A,211493380,54.693182,8.576365,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:52:36,Class A,211493380,54.69318,8.57636,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:52:56,Class A,211493380,54.693167,8.576358,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:53:07,Class A,211493380,54.693167,8.576352,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:53:17,Class A,211493380,54.693173,8.576333,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:53:21,Class A,211493380,54.693173,8.576333,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:53:26,Class A,211493380,54.693183,8.576317,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:53:36,Class A,211493380,54.69319,8.576305,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:53:47,Class A,211493380,54.693188,8.57629,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:53:56,Class A,211493380,54.69318,8.576278,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:54:07,Class A,211493380,54.693182,8.576282,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:54:17,Class A,211493380,54.693187,8.57634,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:54:26,Class A,211493380,54.693185,8.576353,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:54:36,Class A,211493380,54.693188,8.576372,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:54:47,Class A,211493380,54.693193,8.576395,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:54:56,Class A,211493380,54.693188,8.576408,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:55:07,Class A,211493380,54.693192,8.576437,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:55:17,Class A,211493380,54.693195,8.57644,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:55:25,Class A,211493380,54.693188,8.576428,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:55:36,Class A,211493380,54.693192,8.576425,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:55:47,Class A,211493380,54.693193,8.57642,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:55:56,Class A,211493380,54.69319,8.576408,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:56:07,Class A,211493380,54.693187,8.57639,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:56:17,Class A,211493380,54.693183,8.576378,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:56:25,Class A,211493380,54.693183,8.576373,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:56:36,Class A,211493380,54.693183,8.576375,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:56:46,Class A,211493380,54.69319,8.576382,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:56:56,Class A,211493380,54.693195,8.576385,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:57:07,Class A,211493380,54.693198,8.576385,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:57:17,Class A,211493380,54.693202,8.576388,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:57:25,Class A,211493380,54.693202,8.576393,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:57:36,Class A,211493380,54.693203,8.576397,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:57:46,Class A,211493380,54.693208,8.576395,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:57:56,Class A,211493380,54.693208,8.576392,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:58:06,Class A,211493380,54.693208,8.576388,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:58:17,Class A,211493380,54.693207,8.576387,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:58:25,Class A,211493380,54.693205,8.57639,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:58:36,Class A,211493380,54.693207,8.576388,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:58:46,Class A,211493380,54.693207,8.57639,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:58:56,Class A,211493380,54.693203,8.57639,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:59:06,Class A,211493380,54.693203,8.57639,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:59:17,Class A,211493380,54.693202,8.576388,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:59:20,Class A,211493380,54.693202,8.576388,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:59:25,Class A,211493380,54.693202,8.576387,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:59:36,Class A,211493380,54.693202,8.576387,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:59:46,Class A,211493380,54.693192,8.576385,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 04:59:56,Class A,211493380,54.693188,8.576387,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:00:06,Class A,211493380,54.693187,8.576387,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:00:26,Class A,211493380,54.693182,8.57639,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:00:36,Class A,211493380,54.69318,8.57639,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:00:46,Class A,211493380,54.693182,8.576388,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:00:56,Class A,211493380,54.693183,8.576385,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:01:06,Class A,211493380,54.693185,8.576375,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:01:15,Class A,211493380,54.693182,8.57638,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:01:26,Class A,211493380,54.693175,8.576383,Under way sailing,0.0,0.0,251.0,72.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:01:36,Class A,211493380,54.693178,8.576433,Under way sailing,0.0,0.6,73.6,73.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:01:46,Class A,211493380,54.69319,8.57654,Under way sailing,0.0,1.3,73.7,73.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:01:56,Class A,211493380,54.693197,8.576762,Under way sailing,0.0,1.9,74.2,74.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:06,Class A,211493380,54.69323,8.576963,Under way sailing,0.0,2.5,73.6,74.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:15,Class A,211493380,54.693273,8.577145,Under way sailing,0.0,3.0,73.3,75.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:26,Class A,211493380,54.693332,8.577387,Under way sailing,,3.3,73.7,76.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:36,Class A,211493380,54.693373,8.577655,Under way sailing,,3.6,78.2,83.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:36,Class A,211493380,54.693377,8.577685,Under way sailing,,3.6,78.2,83.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:40,Class A,211493380,54.693387,8.577812,Under way sailing,,3.7,79.9,88.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:43,Class A,211493380,54.693393,8.577908,Under way sailing,,3.8,80.4,94.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:46,Class A,211493380,54.693397,8.578012,Under way sailing,,3.9,82.3,99.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:49,Class A,211493380,54.693397,8.578122,Under way sailing,,4.0,83.5,102.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:52,Class A,211493380,54.693393,8.578235,Under way sailing,,4.2,86.7,107.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:56,Class A,211493380,54.693392,8.578402,Under way sailing,,4.4,89.4,111.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:02:59,Class A,211493380,54.693387,8.578528,Under way sailing,,4.7,93.3,115.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:02,Class A,211493380,54.693377,8.57865,Under way sailing,,4.8,95.8,118.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:06,Class A,211493380,54.69336,8.578808,Under way sailing,,5.0,99.3,121.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:09,Class A,211493380,54.693342,8.57893,Under way sailing,,5.2,101.9,124.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:12,Class A,211493380,54.693315,8.579065,Under way sailing,,5.3,104.3,126.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:20,Class A,211493380,54.69324,8.579422,Under way sailing,,5.6,109.3,133.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:23,Class A,211493380,54.693208,8.579553,Under way sailing,,5.7,111.6,135.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:26,Class A,211493380,54.693187,8.579638,Under way sailing,,5.8,113.4,136.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:30,Class A,211493380,54.693125,8.57985,Under way sailing,,6.0,116.6,139.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:34,Class A,211493380,54.693068,8.58002,Under way sailing,,6.1,118.5,141.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:37,Class A,211493380,54.693022,8.580147,Under way sailing,,6.1,120.4,142.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:40,Class A,211493380,54.692955,8.580313,Under way sailing,,6.2,123.0,144.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:42,Class A,211493380,54.692938,8.580353,Under way sailing,,6.3,124.2,144.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:46,Class A,211493380,54.692865,8.58052,Under way sailing,,6.3,126.4,146.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:50,Class A,211493380,54.692787,8.58068,Under way sailing,,6.4,128.6,147.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:54,Class A,211493380,54.692707,8.580837,Under way sailing,0.0,6.4,130.0,147.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:03:56,Class A,211493380,54.692667,8.580913,Under way sailing,0.0,6.5,130.8,147.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:02,Class A,211493380,54.692523,8.581182,Under way sailing,,6.5,132.6,145.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:06,Class A,211493380,54.692462,8.581298,Under way sailing,,6.6,132.9,144.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:09,Class A,211493380,54.692397,8.581413,Under way sailing,0.0,6.7,133.1,144.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:15,Class A,211493380,54.692267,8.581652,Under way sailing,,6.8,133.4,146.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:26,Class A,211493380,54.692015,8.582083,Under way sailing,0.0,7.0,135.0,148.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:37,Class A,211493380,54.691768,8.58246,Under way sailing,0.0,7.2,136.4,149.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:46,Class A,211493380,54.691515,8.582843,Under way sailing,0.0,7.3,137.2,149.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:04:56,Class A,211493380,54.691255,8.583247,Under way sailing,0.0,7.4,137.4,148.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 05:05:06,Class A,211493380,54.690997,8.583668,Under way sailing,0.0,7.6,136.9,148.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
