# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:26,Class A,220127000,57.492058,10.505228,Engaged in fishing,0.0,0.0,269.8,147.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 00:20:46,Class A,220127000,57.492133,10.505213,Engaged in fishing,0.0,0.0,278.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:20:57,Class A,220127000,57.492137,10.505207,Engaged in fishing,0.0,0.0,276.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:21:06,Class A,220127000,57.492132,10.505222,Engaged in fishing,0.0,0.0,273.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:21:17,Class A,220127000,57.49213,10.505228,Engaged in fishing,0.0,0.0,273.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:21:27,Class A,220127000,57.492133,10.505228,Engaged in fishing,0.0,0.0,274.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:21:46,Class A,220127000,57.492137,10.505217,Engaged in fishing,0.0,0.0,272.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:21:57,Class A,220127000,57.492118,10.505252,Engaged in fishing,0.0,0.0,271.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:22:06,Class A,220127000,57.492137,10.505218,Engaged in fishing,0.0,0.0,270.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:22:17,Class A,220127000,57.492143,10.505203,Engaged in fishing,0.0,0.0,270.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:22:27,Class A,220127000,57.492143,10.5052,Engaged in fishing,0.0,0.0,268.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:22:46,Class A,220127000,57.49214,10.505198,Engaged in fishing,0.0,0.0,266.5,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:22:57,Class A,220127000,57.492138,10.505203,Engaged in fishing,0.0,0.0,267.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:23:17,Class A,220127000,57.49214,10.505197,Engaged in fishing,0.0,0.0,269.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:23:27,Class A,220127000,57.492145,10.505195,Engaged in fishing,0.0,0.0,270.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:23:47,Class A,220127000,57.49215,10.505182,Engaged in fishing,0.0,0.0,267.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:23:57,Class A,220127000,57.492153,10.505175,Engaged in fishing,0.0,0.0,269.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:24:17,Class A,220127000,57.492152,10.505187,Engaged in fishing,0.0,0.0,268.4,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:24:27,Class A,220127000,57.492147,10.505192,Engaged in fishing,0.0,0.0,265.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:24:40,Class A,220127000,57.492147,10.505192,Engaged in fishing,0.0,0.0,265.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:24:57,Class A,220127000,57.492145,10.505172,Engaged in fishing,0.0,0.0,260.1,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:25:06,Class A,220127000,57.492147,10.505172,Engaged in fishing,0.0,0.0,260.9,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:25:17,Class A,220127000,57.49215,10.505172,Engaged in fishing,0.0,0.0,259.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:25:27,Class A,220127000,57.492152,10.505178,Engaged in fishing,0.0,0.0,257.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:25:57,Class A,220127000,57.492153,10.505207,Engaged in fishing,0.0,0.0,254.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:26:06,Class A,220127000,57.49214,10.505228,Engaged in fishing,0.0,0.0,256.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:26:16,Class A,220127000,57.49213,10.505238,Engaged in fishing,0.0,0.0,258.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:26:27,Class A,220127000,57.492125,10.505237,Engaged in fishing,0.0,0.0,260.1,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:26:47,Class A,220127000,57.492127,10.505213,Engaged in fishing,0.0,0.0,265.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:26:57,Class A,220127000,57.492128,10.505203,Engaged in fishing,0.0,0.0,266.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:27:06,Class A,220127000,57.492127,10.505205,Engaged in fishing,0.0,0.0,268.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:27:16,Class A,220127000,57.492125,10.505213,Engaged in fishing,0.0,0.0,272.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:27:27,Class A,220127000,57.492128,10.505218,Engaged in fishing,0.0,0.0,274.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:27:47,Class A,220127000,57.492132,10.505208,Engaged in fishing,0.0,0.0,276.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:27:57,Class A,220127000,57.49213,10.50521,Engaged in fishing,0.0,0.0,278.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:28:06,Class A,220127000,57.492127,10.505213,Engaged in fishing,0.0,0.0,280.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:28:16,Class A,220127000,57.492127,10.505227,Engaged in fishing,0.0,0.0,280.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:28:26,Class A,220127000,57.492125,10.505232,Engaged in fishing,0.0,0.0,280.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:28:47,Class A,220127000,57.492128,10.505263,Engaged in fishing,0.0,0.0,288.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:28:56,Class A,220127000,57.49213,10.505265,Engaged in fishing,0.0,0.0,315.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:29:06,Class A,220127000,57.492127,10.50526,Engaged in fishing,0.0,0.0,281.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:29:16,Class A,220127000,57.492125,10.505255,Engaged in fishing,0.0,0.0,281.8,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:29:26,Class A,220127000,57.492123,10.505257,Engaged in fishing,0.0,0.0,282.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:29:47,Class A,220127000,57.49212,10.505282,Engaged in fishing,0.0,0.0,288.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:30:06,Class A,220127000,57.492123,10.505265,Engaged in fishing,0.0,0.0,289.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:30:26,Class A,220127000,57.492123,10.505298,Engaged in fishing,0.0,0.0,292.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:30:42,Class A,220127000,57.492123,10.505298,Engaged in fishing,0.0,0.0,292.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:30:47,Class A,220127000,57.492132,10.505303,Engaged in fishing,0.0,0.0,294.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:30:56,Class A,220127000,57.492127,10.505295,Engaged in fishing,0.0,0.0,294.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:31:06,Class A,220127000,57.492122,10.50529,Engaged in fishing,0.0,0.0,294.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:31:16,Class A,220127000,57.492118,10.505287,Engaged in fishing,0.0,0.0,295.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:31:26,Class A,220127000,57.492118,10.505272,Engaged in fishing,0.0,0.0,295.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:31:37,Class A,220127000,57.49212,10.505268,Engaged in fishing,0.0,0.0,295.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:31:46,Class A,220127000,57.492127,10.50527,Engaged in fishing,0.0,0.0,296.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:31:56,Class A,220127000,57.49213,10.505258,Engaged in fishing,0.0,0.0,296.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:32:06,Class A,220127000,57.492128,10.50525,Engaged in fishing,0.0,0.0,295.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:32:16,Class A,220127000,57.492123,10.505248,Engaged in fishing,0.0,0.0,294.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:32:46,Class A,220127000,57.49212,10.505212,Engaged in fishing,0.0,0.0,292.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:32:57,Class A,220127000,57.492123,10.505208,Engaged in fishing,0.0,0.0,293.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:33:06,Class A,220127000,57.492132,10.505205,Engaged in fishing,0.0,0.0,294.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:33:27,Class A,220127000,57.492138,10.505197,Engaged in fishing,0.0,0.0,296.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:33:37,Class A,220127000,57.492138,10.505202,Engaged in fishing,0.0,0.0,296.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:33:46,Class A,220127000,57.49214,10.5052,Engaged in fishing,0.0,0.0,295.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:33:57,Class A,220127000,57.49214,10.505167,Engaged in fishing,0.0,0.0,294.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:34:27,Class A,220127000,57.49215,10.505212,Engaged in fishing,0.0,0.0,298.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:34:37,Class A,220127000,57.492148,10.505215,Engaged in fishing,0.0,0.0,299.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:34:46,Class A,220127000,57.492153,10.505217,Engaged in fishing,0.0,0.0,297.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:34:57,Class A,220127000,57.492155,10.505222,Engaged in fishing,0.0,0.0,300.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:35:17,Class A,220127000,57.492152,10.505225,Engaged in fishing,0.0,0.0,297.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:35:27,Class A,220127000,57.49215,10.50522,Engaged in fishing,0.0,0.0,298.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:35:36,Class A,220127000,57.492147,10.505218,Engaged in fishing,0.0,0.0,298.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:35:46,Class A,220127000,57.492145,10.505218,Engaged in fishing,0.0,0.0,297.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:35:57,Class A,220127000,57.492145,10.505212,Engaged in fishing,0.0,0.0,296.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:36:17,Class A,220127000,57.492147,10.505207,Engaged in fishing,0.0,0.0,294.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:36:27,Class A,220127000,57.492148,10.505212,Engaged in fishing,0.0,0.0,293.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:36:36,Class A,220127000,57.49215,10.505213,Engaged in fishing,0.0,0.0,293.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:36:46,Class A,220127000,57.492152,10.505213,Engaged in fishing,0.0,0.0,294.1,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:36:57,Class A,220127000,57.492153,10.505213,Engaged in fishing,0.0,0.0,294.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:37:06,Class A,220127000,57.492152,10.505212,Engaged in fishing,0.0,0.0,295.0,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:37:27,Class A,220127000,57.492147,10.505213,Engaged in fishing,0.0,0.0,293.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:37:36,Class A,220127000,57.492145,10.505208,Engaged in fishing,0.0,0.0,291.8,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:37:46,Class A,220127000,57.492143,10.505207,Engaged in fishing,0.0,0.0,292.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:37:57,Class A,220127000,57.492142,10.5052,Engaged in fishing,0.0,0.0,293.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:38:06,Class A,220127000,57.492143,10.505205,Engaged in fishing,0.0,0.0,294.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:38:36,Class A,220127000,57.492143,10.505207,Engaged in fishing,0.0,0.0,295.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:38:47,Class A,220127000,57.492133,10.505197,Engaged in fishing,0.0,0.0,294.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:38:57,Class A,220127000,57.492143,10.505192,Engaged in fishing,0.0,0.0,292.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:39:06,Class A,220127000,57.492145,10.505185,Engaged in fishing,0.0,0.0,291.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:39:16,Class A,220127000,57.49214,10.505212,Engaged in fishing,0.0,0.0,293.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:39:27,Class A,220127000,57.492142,10.50521,Engaged in fishing,0.0,0.0,293.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:39:47,Class A,220127000,57.492128,10.505182,Engaged in fishing,0.0,0.0,288.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:39:56,Class A,220127000,57.492137,10.505185,Engaged in fishing,0.0,0.0,288.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:40:06,Class A,220127000,57.49214,10.50519,Engaged in fishing,0.0,0.0,289.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:40:16,Class A,220127000,57.492142,10.505195,Engaged in fishing,0.0,0.0,289.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:40:27,Class A,220127000,57.492143,10.505198,Engaged in fishing,0.0,0.0,289.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:40:47,Class A,220127000,57.49215,10.505217,Engaged in fishing,0.0,0.0,290.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:40:56,Class A,220127000,57.492147,10.505247,Engaged in fishing,0.0,0.0,291.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:41:06,Class A,220127000,57.492148,10.505238,Engaged in fishing,0.0,0.0,291.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:41:16,Class A,220127000,57.492147,10.505217,Engaged in fishing,0.0,0.0,291.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 00:41:27,Class A,220127000,57.492142,10.505213,Engaged in fishing,0.0,0.0,291.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
