# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:18,Class A,219004616,57.320175,11.12416,Moored,,,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 17:20:29,Class A,219004616,57.320222,11.124295,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:21:32,Class A,219004616,57.320222,11.124295,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:23:27,Class A,219004616,57.320203,11.124323,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:26:29,Class A,219004616,57.320202,11.124287,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:27:32,Class A,219004616,57.320202,11.124287,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:29:27,Class A,219004616,57.320143,11.1243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:32:29,Class A,219004616,57.320208,11.124257,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:33:32,Class A,219004616,57.320208,11.124257,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:35:26,Class A,219004616,57.320242,11.124307,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:38:30,Class A,219004616,57.320192,11.124238,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:39:31,Class A,219004616,57.320192,11.124238,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:41:25,Class A,219004616,57.320187,11.124255,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:44:21,Class A,219004616,57.320128,11.124277,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:45:32,Class A,219004616,57.320128,11.124277,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:47:25,Class A,219004616,57.32019,11.124317,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:50:23,Class A,219004616,57.320185,11.124265,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:51:31,Class A,219004616,57.320185,11.124265,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:53:25,Class A,219004616,57.320215,11.1242,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:56:24,Class A,219004616,57.3202,11.124323,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:57:32,Class A,219004616,57.3202,11.124323,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 17:59:25,Class A,219004616,57.320247,11.124275,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:02:24,Class A,219004616,57.320193,11.124313,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:03:32,Class A,219004616,57.320193,11.124313,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:05:24,Class A,219004616,57.320175,11.124243,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:08:23,Class A,219004616,57.32019,11.124305,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:09:32,Class A,219004616,57.32019,11.124305,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:11:23,Class A,219004616,57.320143,11.124355,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:14:24,Class A,219004616,57.320187,11.124307,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:15:32,Class A,219004616,57.320187,11.124307,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:17:23,Class A,219004616,57.320123,11.124353,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:20:24,Class A,219004616,57.3202,11.124373,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:21:32,Class A,219004616,57.3202,11.124373,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:23:24,Class A,219004616,57.32015,11.124328,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:26:22,Class A,219004616,57.320168,11.124287,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:27:32,Class A,219004616,57.320168,11.124287,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:29:25,Class A,219004616,57.320165,11.124228,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:32:23,Class A,219004616,57.320147,11.124237,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:33:32,Class A,219004616,57.320147,11.124237,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:35:26,Class A,219004616,57.320167,11.124285,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:38:25,Class A,219004616,57.320193,11.124273,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:39:32,Class A,219004616,57.320193,11.124273,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:41:25,Class A,219004616,57.320222,11.124322,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:44:26,Class A,219004616,57.320212,11.12429,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:45:32,Class A,219004616,57.320212,11.12429,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:47:24,Class A,219004616,57.32018,11.124268,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:50:27,Class A,219004616,57.320185,11.124213,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:51:32,Class A,219004616,57.320185,11.124213,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:53:26,Class A,219004616,57.320183,11.124168,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:56:26,Class A,219004616,57.320207,11.124207,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:57:32,Class A,219004616,57.320207,11.124207,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 18:59:27,Class A,219004616,57.320192,11.12424,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:02:25,Class A,219004616,57.320157,11.124288,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:03:32,Class A,219004616,57.320157,11.124288,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:05:26,Class A,219004616,57.32019,11.124225,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:08:24,Class A,219004616,57.32021,11.124235,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:09:32,Class A,219004616,57.32021,11.124235,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:11:26,Class A,219004616,57.320197,11.124203,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:14:25,Class A,219004616,57.320203,11.124222,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:15:32,Class A,219004616,57.320203,11.124222,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:17:25,Class A,219004616,57.320222,11.124283,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:20:26,Class A,219004616,57.320213,11.124235,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:21:32,Class A,219004616,57.320213,11.124235,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:23:23,Class A,219004616,57.320142,11.124308,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:26:26,Class A,219004616,57.320238,11.12425,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:27:32,Class A,219004616,57.320238,11.12425,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:29:26,Class A,219004616,57.32029,11.12411,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:32:26,Class A,219004616,57.320228,11.12423,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:33:32,Class A,219004616,57.320228,11.12423,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:35:27,Class A,219004616,57.320193,11.124313,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:38:26,Class A,219004616,57.320207,11.124238,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:39:32,Class A,219004616,57.320207,11.124238,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:41:27,Class A,219004616,57.320192,11.124228,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:44:24,Class A,219004616,57.320205,11.124238,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:45:32,Class A,219004616,57.320205,11.124238,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:47:25,Class A,219004616,57.320192,11.124197,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:50:25,Class A,219004616,57.320212,11.124255,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:51:32,Class A,219004616,57.320212,11.124255,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:53:23,Class A,219004616,57.320217,11.124307,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:56:24,Class A,219004616,57.320187,11.124308,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:57:32,Class A,219004616,57.320187,11.124308,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 19:59:25,Class A,219004616,57.32019,11.12422,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:02:24,Class A,219004616,57.320175,11.124305,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:03:32,Class A,219004616,57.320175,11.124305,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:05:24,Class A,219004616,57.320118,11.124312,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:08:26,Class A,219004616,57.320148,11.124258,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:09:32,Class A,219004616,57.320148,11.124258,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:11:23,Class A,219004616,57.320195,11.124275,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:14:26,Class A,219004616,57.320217,11.12429,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:15:32,Class A,219004616,57.320217,11.12429,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:17:26,Class A,219004616,57.32022,11.124247,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:20:24,Class A,219004616,57.320183,11.124292,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:21:32,Class A,219004616,57.320183,11.124292,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:23:27,Class A,219004616,57.320167,11.124267,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:26:25,Class A,219004616,57.320157,11.124272,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:27:32,Class A,219004616,57.320157,11.124272,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:29:28,Class A,219004616,57.320233,11.124287,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:32:27,Class A,219004616,57.320127,11.124168,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:33:32,Class A,219004616,57.320127,11.124168,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:35:29,Class A,219004616,57.320178,11.124285,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:38:27,Class A,219004616,57.320173,11.124288,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:39:32,Class A,219004616,57.320173,11.124288,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:41:28,Class A,219004616,57.320153,11.124278,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:44:25,Class A,219004616,57.320168,11.124217,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:45:32,Class A,219004616,57.320168,11.124217,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:47:28,Class A,219004616,57.320197,11.124257,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:50:27,Class A,219004616,57.320218,11.124208,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:53:28,Class A,219004616,57.320198,11.124257,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:56:28,Class A,219004616,57.320225,11.124215,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:57:32,Class A,219004616,57.320225,11.124215,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 20:59:29,Class A,219004616,57.320245,11.124265,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:02:27,Class A,219004616,57.320248,11.124303,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:03:32,Class A,219004616,57.320248,11.124303,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:05:30,Class A,219004616,57.32021,11.124287,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:08:28,Class A,219004616,57.320217,11.124227,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:09:32,Class A,219004616,57.320217,11.124227,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:11:31,Class A,219004616,57.320223,11.124307,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:14:28,Class A,219004616,57.320225,11.12432,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:15:32,Class A,219004616,57.320225,11.12432,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:17:21,Class A,219004616,57.320193,11.124343,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:21:32,Class A,219004616,57.320193,11.124343,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:23:23,Class A,219004616,57.320223,11.124343,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:26:27,Class A,219004616,57.320162,11.124288,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:27:32,Class A,219004616,57.320162,11.124288,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:29:24,Class A,219004616,57.320157,11.124267,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:32:29,Class A,219004616,57.320175,11.124225,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:33:32,Class A,219004616,57.320175,11.124225,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
26/11/2024 21:35:25,Class A,219004616,57.320217,11.124368,Moored,,,,,Unknown,XPD4798,RESCUE LRB 19,SAR,,3.0,10.0,GPS,1.0,Unknown,,AIS,8.0,2.0,1.0,2.0
