# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:01:19,Class A,211810060,54.952802,12.4674,Moored,,0.1,34.4,199.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 15:13:19,Class A,211810060,54.952782,12.467387,Moored,,0.0,343.0,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:13:40,Class A,211810060,54.952782,12.467387,Moored,,0.0,343.0,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:16:19,Class A,211810060,54.952782,12.467387,Moored,,0.0,334.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:19:19,Class A,211810060,54.952767,12.467397,Moored,,0.0,334.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:19:40,Class A,211810060,54.952767,12.467397,Moored,,0.0,334.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:22:19,Class A,211810060,54.952765,12.467382,Moored,,0.0,334.6,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:25:19,Class A,211810060,54.95277,12.467392,Moored,,0.0,334.6,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:25:40,Class A,211810060,54.95277,12.467392,Moored,,0.0,334.6,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:28:19,Class A,211810060,54.952787,12.467388,Moored,,0.0,3.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:31:19,Class A,211810060,54.952792,12.467388,Moored,,0.1,359.4,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:31:40,Class A,211810060,54.952792,12.467388,Moored,,0.1,359.4,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:34:19,Class A,211810060,54.95276,12.467375,Moored,,0.0,357.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:37:19,Class A,211810060,54.952838,12.467442,Moored,,0.1,19.3,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:37:40,Class A,211810060,54.952838,12.467442,Moored,,0.1,19.3,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:40:19,Class A,211810060,54.952792,12.46739,Moored,,0.1,7.5,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:43:19,Class A,211810060,54.95283,12.467433,Moored,,0.1,16.5,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:43:40,Class A,211810060,54.95283,12.467433,Moored,,0.1,16.5,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:46:19,Class A,211810060,54.952782,12.467375,Moored,,0.1,354.5,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:49:19,Class A,211810060,54.95281,12.467367,Moored,,0.2,355.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:52:19,Class A,211810060,54.952853,12.467383,Moored,,0.0,355.2,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:55:19,Class A,211810060,54.952817,12.467403,Moored,,0.1,355.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 15:55:40,Class A,211810060,54.952817,12.467403,Moored,,0.1,355.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:01:19,Class A,211810060,54.9528,12.467383,Moored,,0.1,345.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:04:19,Class A,211810060,54.952795,12.467403,Moored,,0.0,3.4,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:07:19,Class A,211810060,54.952773,12.467393,Moored,,0.1,347.3,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:07:40,Class A,211810060,54.952773,12.467393,Moored,,0.1,347.3,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:10:19,Class A,211810060,54.952773,12.467393,Moored,,0.0,353.9,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:13:19,Class A,211810060,54.952775,12.467382,Moored,,0.0,353.9,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:16:19,Class A,211810060,54.952795,12.467383,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:19:19,Class A,211810060,54.952798,12.46739,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:19:40,Class A,211810060,54.952798,12.46739,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:22:19,Class A,211810060,54.952792,12.467387,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:25:19,Class A,211810060,54.95278,12.467375,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:28:19,Class A,211810060,54.952782,12.467383,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:31:19,Class A,211810060,54.95277,12.467385,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:31:40,Class A,211810060,54.95277,12.467385,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:34:19,Class A,211810060,54.952773,12.46739,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:37:19,Class A,211810060,54.952788,12.467388,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:43:19,Class A,211810060,54.952787,12.46739,Moored,,0.0,358.8,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:46:19,Class A,211810060,54.952782,12.4674,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:49:19,Class A,211810060,54.952782,12.467382,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:49:40,Class A,211810060,54.952782,12.467382,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:52:19,Class A,211810060,54.952787,12.467398,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:55:19,Class A,211810060,54.952788,12.4674,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:55:40,Class A,211810060,54.952788,12.4674,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 16:58:19,Class A,211810060,54.952805,12.467392,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:01:19,Class A,211810060,54.952795,12.467385,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:01:40,Class A,211810060,54.952795,12.467385,Moored,,0.0,358.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:04:19,Class A,211810060,54.952795,12.4674,Moored,,0.1,357.2,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:07:19,Class A,211810060,54.952795,12.467393,Moored,,0.1,357.4,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:10:19,Class A,211810060,54.952773,12.467382,Moored,,0.0,357.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:13:40,Class A,211810060,54.952773,12.467382,Moored,,0.0,357.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:16:19,Class A,211810060,54.952775,12.467402,Moored,,0.1,349.2,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:19:19,Class A,211810060,54.952777,12.467395,Moored,,0.0,351.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:22:19,Class A,211810060,54.9528,12.467405,Moored,,0.1,345.9,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:25:19,Class A,211810060,54.952768,12.467402,Moored,,0.0,354.2,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:25:40,Class A,211810060,54.952768,12.467402,Moored,,0.0,354.2,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:28:19,Class A,211810060,54.952803,12.46738,Moored,,0.0,11.2,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:31:19,Class A,211810060,54.952732,12.467422,Moored,,0.1,0.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:31:40,Class A,211810060,54.952732,12.467422,Moored,,0.1,0.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:34:19,Class A,211810060,54.952778,12.467387,Moored,,0.1,3.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:37:19,Class A,211810060,54.95279,12.4674,Moored,,0.1,353.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:37:40,Class A,211810060,54.95279,12.4674,Moored,,0.1,353.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:40:19,Class A,211810060,54.95278,12.46741,Moored,,0.0,0.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:43:19,Class A,211810060,54.952795,12.4674,Moored,,0.0,0.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:43:40,Class A,211810060,54.952795,12.4674,Moored,,0.0,0.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:46:19,Class A,211810060,54.952775,12.4674,Moored,,0.0,0.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:49:19,Class A,211810060,54.952793,12.467407,Moored,,0.0,0.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:49:40,Class A,211810060,54.952793,12.467407,Moored,,0.0,0.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:52:19,Class A,211810060,54.9528,12.467393,Moored,,0.1,325.9,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:55:19,Class A,211810060,54.952783,12.467382,Moored,,0.0,230.1,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:55:40,Class A,211810060,54.952783,12.467382,Moored,,0.0,230.1,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 17:58:19,Class A,211810060,54.95272,12.467375,Moored,,0.0,230.1,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:01:19,Class A,211810060,54.952785,12.467378,Moored,,0.0,329.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:04:19,Class A,211810060,54.952763,12.467375,Moored,,0.0,246.0,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:07:19,Class A,211810060,54.95278,12.467383,Moored,,0.0,235.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:07:40,Class A,211810060,54.95278,12.467383,Moored,,0.0,235.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:10:19,Class A,211810060,54.952785,12.467362,Moored,,0.1,328.6,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:16:19,Class A,211810060,54.952772,12.467383,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:19:19,Class A,211810060,54.952777,12.467383,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:19:40,Class A,211810060,54.952777,12.467383,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:22:19,Class A,211810060,54.952777,12.467368,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:25:19,Class A,211810060,54.952782,12.46739,Moored,,0.0,324.7,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:25:40,Class A,211810060,54.952782,12.46739,Moored,,0.0,324.7,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:28:19,Class A,211810060,54.952777,12.467398,Moored,,0.0,324.7,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:31:19,Class A,211810060,54.952775,12.467365,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:31:40,Class A,211810060,54.952775,12.467365,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:34:19,Class A,211810060,54.952782,12.467393,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:37:19,Class A,211810060,54.952778,12.467362,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:37:40,Class A,211810060,54.952778,12.467362,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:40:19,Class A,211810060,54.952787,12.467378,Moored,,0.0,324.7,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:43:19,Class A,211810060,54.952767,12.467378,Moored,,0.1,227.0,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:43:40,Class A,211810060,54.952767,12.467378,Moored,,0.1,227.0,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:46:19,Class A,211810060,54.952772,12.467387,Moored,,0.0,230.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:49:19,Class A,211810060,54.952797,12.4674,Moored,,0.0,230.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:49:40,Class A,211810060,54.952797,12.4674,Moored,,0.0,230.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:52:19,Class A,211810060,54.952822,12.467372,Moored,,0.0,230.8,199.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:55:19,Class A,211810060,54.952778,12.467382,Moored,,0.0,230.8,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
26/11/2024 18:55:40,Class A,211810060,54.952778,12.467382,Moored,,0.0,230.8,200.0,Unknown,DKIR2,WINDCAT 43,HSC,,8.0,22.0,GPS,2.1,KLINTHOLM<>BALTIC2,22/11/2024 06:00:00,AIS,8.0,14.0,4.0,4.0
